0.999501 0.999501 0.999501 0.999501 0.995849 0.995849 0.995849 0.995849 0.975156 0.975156 0.975156 0.975156 0.891370 0.891370 0.891370 0.891370 
0.986230 0.986230 0.986230 0.986230 0.841169 0.841169 0.841169 0.841169 0.146373 0.146373 0.146373 0.146373 -0.645967 -0.645967 -0.645967 -0.645967 
